20.031	110.329	1
22.106	113.818	2
22.333	114.182	1
22.468	114.53	1
22.473	114.535	1
22.475	113.907	1
22.478	114.533	1
22.479	113.913	2
22.479	113.93	1
22.479	113.932	1
22.48	113.889	1
22.481	113.916	1
22.482	113.917	1
22.482	114.551	1
22.483	113.914	2
22.483	113.915	1
22.483	113.916	4
22.483	113.917	4
22.484	113.914	2
22.484	113.915	3
22.484	113.916	18
22.484	113.917	1
22.484	113.92	1
22.484	113.932	2
22.485	113.912	1
22.485	113.915	1
22.485	113.916	1
22.485	113.922	3
22.485	113.923	2
22.485	113.924	1
22.485	113.926	1
22.485	114.539	2
22.486	113.912	1
22.486	113.916	2
22.486	113.917	1
22.486	113.918	1
22.486	113.924	1
22.486	113.925	2
22.486	113.926	1
22.486	113.927	1
22.486	113.928	1
22.486	113.931	1
22.486	114.538	1
22.487	113.915	1
22.487	113.916	1
22.487	113.917	1
22.487	113.918	3
22.487	113.919	1
22.487	113.92	1
22.487	113.921	2
22.487	113.922	1
22.487	113.923	2
22.487	113.924	3
22.487	113.925	1
22.487	113.926	4
22.487	113.929	1
22.487	113.93	2
22.488	113.918	1
22.488	113.919	3
22.488	113.92	2
22.488	113.921	2
22.488	113.925	4
22.488	113.927	1
22.488	113.928	1
22.488	113.93	1
22.488	113.935	1
22.489	113.918	1
22.489	113.921	2
22.489	113.924	1
22.489	113.925	1
22.489	113.93	1
22.489	113.943	1
22.49	113.913	1
22.49	113.916	1
22.49	113.92	1
22.49	113.921	2
22.49	113.922	2
22.49	113.923	1
22.49	113.925	5
22.49	113.928	1
22.49	113.931	2
22.491	113.927	4
22.491	113.928	1
22.491	113.929	2
22.491	113.93	2
22.492	113.926	1
22.492	113.942	1
22.493	113.915	1
22.493	113.923	1
22.493	113.925	3
22.493	113.926	1
22.493	113.928	5
22.493	113.93	1
22.493	113.931	1
22.493	113.937	1
22.494	113.888	1
22.494	113.889	1
22.494	113.923	2
22.494	113.924	1
22.494	113.925	1
22.494	113.926	2
22.494	113.93	1
22.494	113.932	2
22.495	113.918	1
22.495	113.919	2
22.495	113.927	1
22.495	113.933	1
22.495	113.935	1
22.496	113.892	2
22.496	113.918	2
22.496	113.93	1
22.496	113.937	1
22.497	113.92	1
22.498	113.893	1
22.498	113.924	1
22.498	113.935	1
22.498	113.936	1
22.498	113.941	1
22.499	113.919	1
22.499	113.92	1
22.499	113.921	1
22.499	113.927	1
22.499	113.935	1
22.5	113.901	2
22.5	113.923	1
22.5	113.939	16
22.5	113.941	1
22.501	113.881	1
22.501	113.919	1
22.501	113.92	2
22.501	113.922	1
22.501	113.923	2
22.501	113.931	2
22.501	113.935	3
22.501	113.939	4
22.501	113.94	5
22.501	113.941	1
22.502	113.897	1
22.502	113.921	4
22.502	113.922	1
22.502	113.923	5
22.502	113.927	1
22.502	113.928	1
22.502	113.932	2
22.502	113.933	1
22.502	113.935	1
22.502	113.936	1
22.502	113.94	1
22.503	113.923	8
22.503	113.924	2
22.503	113.931	1
22.503	113.934	1
22.504	113.922	1
22.504	113.924	1
22.504	113.928	4
22.504	113.931	2
22.504	113.932	1
22.505	113.92	1
22.505	113.926	1
22.505	113.927	1
22.505	113.928	4
22.505	113.929	4
22.505	113.93	1
22.505	114.049	1
22.506	113.92	1
22.506	113.922	1
22.506	113.925	8
22.506	113.927	1
22.506	114.054	1
22.507	113.92	1
22.507	113.921	1
22.507	113.924	1
22.507	113.925	1
22.508	113.92	1
22.508	113.924	2
22.508	113.925	5
22.508	113.926	4
22.508	113.929	1
22.508	113.932	1
22.508	113.935	1
22.508	114.049	1
22.508	114.056	2
22.508	114.057	1
22.509	113.886	1
22.509	113.923	1
22.509	113.925	2
22.509	113.926	1
22.509	113.927	1
22.509	113.928	1
22.509	113.93	2
22.509	114.047	1
22.509	114.048	1
22.509	114.052	3
22.509	114.054	1
22.509	114.058	2
22.509	114.059	2
22.509	114.06	1
22.51	113.904	2
22.51	113.924	2
22.51	113.925	4
22.51	113.928	2
22.51	113.929	1
22.51	113.93	2
22.51	113.931	2
22.51	113.932	3
22.51	113.936	7
22.51	114.054	1
22.511	113.904	1
22.511	113.906	4
22.511	113.907	1
22.511	113.924	1
22.511	113.925	1
22.511	113.926	1
22.511	113.929	2
22.511	113.932	3
22.511	113.933	1
22.512	113.911	1
22.512	113.913	3
22.512	113.921	1
22.512	113.924	4
22.512	113.931	2
22.513	113.913	3
22.513	113.922	5
22.513	113.923	1
22.513	113.927	1
22.513	113.928	1
22.513	113.929	4
22.513	113.93	1
22.513	113.931	1
22.513	113.935	1
22.514	113.908	1
22.514	113.911	1
22.514	113.912	1
22.514	113.913	1
22.514	113.918	2
22.514	113.921	3
22.514	113.922	4
22.514	113.93	2
22.514	113.932	1
22.514	113.935	3
22.514	113.936	1
22.514	114.051	2
22.514	114.052	1
22.514	114.063	1
22.515	113.912	1
22.515	113.914	2
22.515	113.915	1
22.515	113.928	4
22.515	113.931	6
22.515	113.932	2
22.515	113.939	1
22.515	114.047	2
22.515	114.051	1
22.515	114.053	1
22.515	114.06	2
22.516	113.924	5
22.516	113.925	1
22.516	113.927	1
22.516	113.928	2
22.516	113.929	1
22.516	113.938	3
22.516	113.939	3
22.516	114.041	1
22.516	114.052	1
22.516	114.053	1
22.516	114.063	1
22.516	114.064	1
22.516	114.069	1
22.516	114.07	1
22.516	114.073	3
22.516	114.074	1
22.517	113.915	2
22.517	113.916	2
22.517	113.918	1
22.517	113.92	2
22.517	113.922	1
22.517	113.923	1
22.517	113.924	1
22.517	113.925	12
22.517	113.926	2
22.517	113.928	3
22.517	113.936	47
22.517	113.937	15
22.517	113.938	4
22.517	113.939	8
22.517	113.94	1
22.517	114.037	1
22.517	114.038	1
22.517	114.041	1
22.517	114.042	2
22.517	114.045	1
22.517	114.046	1
22.517	114.048	1
22.517	114.051	1
22.517	114.053	1
22.517	114.061	2
22.517	114.071	1
22.518	113.913	2
22.518	113.917	2
22.518	113.918	1
22.518	113.924	1
22.518	113.928	1
22.518	113.929	5
22.518	113.93	1
22.518	113.931	2
22.518	113.934	4
22.518	113.935	9
22.518	113.936	4
22.518	113.937	11
22.518	113.938	13
22.518	113.939	5
22.518	113.94	4
22.518	113.949	1
22.518	113.95	1
22.518	114.037	2
22.518	114.038	3
22.518	114.039	1
22.518	114.04	1
22.518	114.044	1
22.518	114.045	1
22.518	114.046	2
22.518	114.053	1
22.518	114.061	2
22.518	114.063	1
22.518	114.064	2
22.519	113.918	1
22.519	113.922	1
22.519	113.923	2
22.519	113.924	3
22.519	113.925	3
22.519	113.929	2
22.519	113.93	7
22.519	113.932	2
22.519	113.933	3
22.519	113.934	6
22.519	113.935	3
22.519	113.936	2
22.519	113.937	2
22.519	113.95	2
22.519	114.032	1
22.519	114.033	1
22.519	114.036	2
22.519	114.037	1
22.519	114.039	1
22.519	114.041	1
22.519	114.043	1
22.519	114.045	1
22.519	114.05	1
22.519	114.051	1
22.519	114.053	2
22.519	114.06	1
22.519	114.063	4
22.519	114.064	1
22.519	114.066	5
22.52	113.922	4
22.52	113.923	1
22.52	113.925	1
22.52	113.926	1
22.52	113.927	1
22.52	113.928	4
22.52	113.929	3
22.52	113.93	1
22.52	113.936	1
22.52	114.031	1
22.52	114.041	1
22.52	114.042	2
22.52	114.043	1
22.52	114.045	1
22.52	114.051	1
22.52	114.053	1
22.52	114.059	1
22.52	114.062	6
22.52	114.063	6
22.52	114.064	1
22.52	114.065	4
22.521	113.915	4
22.521	113.92	1
22.521	113.923	1
22.521	113.925	1
22.521	113.926	1
22.521	113.927	2
22.521	113.928	2
22.521	113.929	2
22.521	114.035	1
22.521	114.039	1
22.521	114.042	2
22.521	114.043	1
22.521	114.044	1
22.521	114.047	2
22.521	114.048	4
22.521	114.05	1
22.521	114.052	1
22.521	114.062	1
22.521	114.063	10
22.521	114.064	1
22.522	113.917	1
22.522	113.919	1
22.522	113.92	1
22.522	113.922	1
22.522	113.923	2
22.522	113.927	1
22.522	113.928	1
22.522	113.937	1
22.522	113.942	1
22.522	113.991	2
22.522	113.993	4
22.522	114.031	1
22.522	114.037	1
22.522	114.038	1
22.522	114.039	1
22.522	114.044	1
22.522	114.045	2
22.522	114.046	2
22.522	114.047	3
22.522	114.048	3
22.522	114.052	3
22.522	114.055	1
22.522	114.059	1
22.522	114.061	1
22.522	114.062	2
22.522	114.064	1
22.522	114.066	2
22.523	113.917	1
22.523	113.919	4
22.523	113.923	3
22.523	113.924	2
22.523	113.925	1
22.523	113.93	1
22.523	113.933	1
22.523	113.939	1
22.523	113.949	2
22.523	113.965	1
22.523	113.993	2
22.523	114.023	1
22.523	114.03	1
22.523	114.031	1
22.523	114.032	3
22.523	114.033	1
22.523	114.034	1
22.523	114.037	1
22.523	114.045	1
22.523	114.046	7
22.523	114.05	5
22.523	114.051	1
22.523	114.054	1
22.523	114.055	1
22.523	114.057	1
22.523	114.058	2
22.523	114.06	1
22.523	114.061	1
22.523	114.063	3
22.523	114.064	3
22.523	114.065	3
22.523	114.066	4
22.523	114.069	5
22.524	113.916	2
22.524	113.92	1
22.524	113.921	3
22.524	113.924	1
22.524	113.926	8
22.524	113.927	3
22.524	113.928	4
22.524	113.991	1
22.524	113.992	4
22.524	114.025	1
22.524	114.028	1
22.524	114.029	2
22.524	114.03	7
22.524	114.031	3
22.524	114.032	2
22.524	114.033	5
22.524	114.035	4
22.524	114.039	2
22.524	114.04	1
22.524	114.043	1
22.524	114.046	2
22.524	114.047	5
22.524	114.048	11
22.524	114.05	2
22.524	114.052	1
22.524	114.053	2
22.524	114.055	1
22.524	114.057	2
22.524	114.058	1
22.524	114.062	2
22.524	114.063	1
22.524	114.064	1
22.524	114.065	1
22.524	114.07	1
22.524	114.071	1
22.525	113.918	1
22.525	113.919	1
22.525	113.92	1
22.525	113.923	4
22.525	113.928	4
22.525	113.932	1
22.525	113.942	1
22.525	113.948	2
22.525	113.949	2
22.525	113.95	3
22.525	113.951	1
22.525	113.953	1
22.525	113.991	1
22.525	113.992	4
22.525	113.993	5
22.525	114.025	2
22.525	114.027	2
22.525	114.028	1
22.525	114.029	1
22.525	114.03	9
22.525	114.04	1
22.525	114.044	3
22.525	114.045	2
22.525	114.046	3
22.525	114.047	2
22.525	114.048	4
22.525	114.051	1
22.525	114.052	2
22.525	114.054	1
22.525	114.057	1
22.525	114.062	2
22.525	114.065	5
22.525	114.076	1
22.526	113.915	1
22.526	113.924	4
22.526	113.925	1
22.526	113.928	4
22.526	113.929	2
22.526	113.93	4
22.526	113.931	4
22.526	113.932	2
22.526	113.933	8
22.526	113.934	4
22.526	113.935	1
22.526	113.948	1
22.526	113.951	1
22.526	113.99	1
22.526	114.02	1
22.526	114.024	3
22.526	114.025	1
22.526	114.026	1
22.526	114.027	4
22.526	114.028	3
22.526	114.03	4
22.526	114.032	2
22.526	114.034	1
22.526	114.039	1
22.526	114.042	1
22.526	114.045	1
22.526	114.046	2
22.526	114.047	1
22.526	114.048	1
22.526	114.052	3
22.526	114.062	1
22.526	114.066	2
22.527	113.908	1
22.527	113.92	1
22.527	113.923	4
22.527	113.924	7
22.527	113.925	1
22.527	113.926	3
22.527	113.927	3
22.527	113.929	1
22.527	113.933	1
22.527	113.934	2
22.527	113.935	1
22.527	113.944	1
22.527	113.992	1
22.527	114.021	1
22.527	114.024	2
22.527	114.026	1
22.527	114.027	1
22.527	114.029	1
22.527	114.04	1
22.527	114.046	7
22.527	114.047	1
22.527	114.062	6
22.527	114.063	2
22.527	114.064	2
22.527	114.065	3
22.527	114.066	1
22.527	114.067	2
22.527	114.068	3
22.527	114.077	1
22.528	113.908	1
22.528	113.912	4
22.528	113.914	2
22.528	113.917	3
22.528	113.918	2
22.528	113.919	2
22.528	113.92	3
22.528	113.922	1
22.528	113.923	8
22.528	113.924	3
22.528	113.925	1
22.528	113.984	1
22.528	113.996	2
22.528	113.998	2
22.528	114.024	1
22.528	114.025	6
22.528	114.026	3
22.528	114.027	1
22.528	114.028	1
22.528	114.03	1
22.528	114.046	4
22.528	114.047	1
22.528	114.052	6
22.528	114.062	1
22.528	114.067	1
22.528	114.078	1
22.528	114.079	1
22.529	113.912	1
22.529	113.915	4
22.529	113.916	6
22.529	113.918	1
22.529	113.919	2
22.529	113.92	2
22.529	113.921	2
22.529	113.924	3
22.529	113.925	3
22.529	113.973	1
22.529	114.026	2
22.529	114.031	1
22.529	114.032	1
22.529	114.033	3
22.529	114.043	1
22.529	114.119	1
22.53	113.912	2
22.53	113.914	4
22.53	113.915	3
22.53	113.919	2
22.53	113.925	4
22.53	113.93	1
22.53	113.969	11
22.53	113.97	7
22.53	113.971	1
22.53	114.024	1
22.53	114.025	3
22.53	114.052	1
22.53	114.069	2
22.53	114.071	1
22.53	114.118	8
22.531	113.915	1
22.531	113.916	2
22.531	113.919	2
22.531	113.92	2
22.531	113.927	1
22.531	113.928	1
22.531	113.931	1
22.531	113.967	3
22.531	113.968	5
22.531	113.969	7
22.531	114.021	1
22.531	114.022	2
22.531	114.023	1
22.531	114.024	3
22.531	114.025	2
22.531	114.027	1
22.531	114.046	1
22.531	114.064	4
22.531	114.066	1
22.531	114.069	2
22.531	114.081	7
22.531	114.085	1
22.531	114.086	2
22.531	114.087	3
22.531	114.116	3
22.531	114.118	1
22.531	114.119	1
22.532	113.913	1
22.532	113.914	2
22.532	113.916	1
22.532	113.919	2
22.532	113.921	2
22.532	113.922	1
22.532	113.928	1
22.532	113.929	1
22.532	113.931	1
22.532	113.932	1
22.532	113.968	1
22.532	113.969	3
22.532	113.971	1
22.532	114.008	1
22.532	114.009	1
22.532	114.023	1
22.532	114.024	2
22.532	114.025	2
22.532	114.026	1
22.532	114.048	1
22.532	114.055	1
22.532	114.064	6
22.532	114.065	9
22.532	114.067	1
22.532	114.069	6
22.532	114.07	2
22.532	114.078	1
22.532	114.079	1
22.532	114.08	3
22.532	114.084	2
22.532	114.086	2
22.532	114.118	1
22.532	114.492	1
22.533	113.914	1
22.533	113.916	3
22.533	113.919	1
22.533	113.92	1
22.533	113.921	4
22.533	113.922	11
22.533	113.923	1
22.533	113.926	1
22.533	113.927	1
22.533	113.93	3
22.533	113.933	1
22.533	113.942	2
22.533	113.943	1
22.533	113.967	5
22.533	113.975	1
22.533	114.014	1
22.533	114.023	1
22.533	114.025	2
22.533	114.026	3
22.533	114.027	9
22.533	114.028	2
22.533	114.03	1
22.533	114.031	1
22.533	114.051	1
22.533	114.054	4
22.533	114.055	21
22.533	114.06	9
22.533	114.061	2
22.533	114.064	2
22.533	114.066	1
22.533	114.071	2
22.533	114.079	1
22.533	114.082	4
22.533	114.083	1
22.533	114.085	2
22.533	114.086	2
22.533	114.119	4
22.534	113.91	1
22.534	113.912	1
22.534	113.914	1
22.534	113.915	3
22.534	113.916	3
22.534	113.917	1
22.534	113.919	1
22.534	113.92	1
22.534	113.921	1
22.534	113.922	3
22.534	113.923	1
22.534	113.927	1
22.534	113.941	2
22.534	113.967	3
22.534	113.968	7
22.534	113.974	3
22.534	113.98	1
22.534	113.986	2
22.534	113.987	1
22.534	113.988	1
22.534	113.99	1
22.534	113.993	1
22.534	114.005	1
22.534	114.006	3
22.534	114.009	1
22.534	114.019	5
22.534	114.024	2
22.534	114.025	2
22.534	114.026	4
22.534	114.027	6
22.534	114.028	4
22.534	114.03	2
22.534	114.031	2
22.534	114.032	10
22.534	114.053	5
22.534	114.054	7
22.534	114.055	2
22.534	114.057	5
22.534	114.058	2
22.534	114.059	1
22.534	114.061	1
22.534	114.062	1
22.534	114.063	4
22.534	114.069	11
22.534	114.082	2
22.534	114.087	2
22.534	114.113	1
22.534	114.118	6
22.534	114.12	2
22.534	114.121	1
22.534	114.122	1
22.535	113.914	2
22.535	113.916	1
22.535	113.919	2
22.535	113.92	16
22.535	113.967	2
22.535	113.985	1
22.535	113.986	6
22.535	113.987	4
22.535	113.995	1
22.535	114.006	1
22.535	114.008	1
22.535	114.011	3
22.535	114.012	3
22.535	114.013	4
22.535	114.022	2
22.535	114.023	1
22.535	114.024	9
22.535	114.025	4
22.535	114.026	3
22.535	114.027	2
22.535	114.028	9
22.535	114.03	1
22.535	114.031	2
22.535	114.032	3
22.535	114.053	2
22.535	114.054	3
22.535	114.055	1
22.535	114.056	1
22.535	114.057	1
22.535	114.059	19
22.535	114.06	9
22.535	114.062	2
22.535	114.063	1
22.535	114.067	2
22.535	114.068	2
22.535	114.069	2
22.535	114.07	2
22.535	114.079	2
22.535	114.08	1
22.535	114.082	1
22.535	114.083	1
22.535	114.109	1
22.535	114.113	1
22.535	114.114	1
22.535	114.115	1
22.535	114.117	1
22.535	114.118	1
22.535	114.12	1
22.535	114.121	4
22.535	114.124	2
22.536	113.915	1
22.536	113.917	2
22.536	113.918	8
22.536	113.919	5
22.536	113.921	1
22.536	113.927	1
22.536	113.949	1
22.536	113.95	1
22.536	113.967	4
22.536	113.973	2
22.536	113.983	3
22.536	113.984	1
22.536	113.993	2
22.536	113.996	2
22.536	114.011	1
22.536	114.012	1
22.536	114.013	2
22.536	114.02	2
22.536	114.024	7
22.536	114.025	11
22.536	114.026	9
22.536	114.03	2
22.536	114.031	2
22.536	114.032	4
22.536	114.053	1
22.536	114.054	4
22.536	114.055	2
22.536	114.059	4
22.536	114.06	6
22.536	114.061	1
22.536	114.063	1
22.536	114.067	1
22.536	114.068	2
22.536	114.069	4
22.536	114.07	1
22.536	114.071	1
22.536	114.072	3
22.536	114.074	3
22.536	114.077	1
22.536	114.078	1
22.536	114.079	1
22.536	114.08	2
22.536	114.081	1
22.536	114.084	1
22.536	114.092	2
22.536	114.109	1
22.536	114.118	1
22.536	114.12	2
22.536	114.122	1
22.536	114.125	2
22.537	113.919	1
22.537	113.945	3
22.537	113.952	2
22.537	113.953	2
22.537	113.954	3
22.537	113.956	2
22.537	113.967	1
22.537	113.973	4
22.537	113.974	6
22.537	113.975	3
22.537	113.976	16
22.537	113.977	3
22.537	113.982	1
22.537	113.991	1
22.537	113.992	1
22.537	113.993	4
22.537	113.994	1
22.537	113.996	1
22.537	114.002	1
22.537	114.008	1
22.537	114.019	1
22.537	114.024	2
22.537	114.025	1
22.537	114.026	3
22.537	114.032	4
22.537	114.05	2
22.537	114.051	5
22.537	114.052	2
22.537	114.053	2
22.537	114.054	1
22.537	114.055	1
22.537	114.056	2
22.537	114.059	1
22.537	114.06	2
22.537	114.061	1
22.537	114.067	1
22.537	114.068	6
22.537	114.069	1
22.537	114.07	1
22.537	114.071	1
22.537	114.073	1
22.537	114.08	4
22.537	114.081	1
22.537	114.082	1
22.537	114.083	4
22.537	114.084	1
22.537	114.087	3
22.537	114.092	4
22.537	114.093	1
22.537	114.096	2
22.537	114.097	3
22.537	114.1	1
22.537	114.101	4
22.537	114.103	4
22.537	114.104	2
22.537	114.105	1
22.537	114.108	3
22.537	114.109	1
22.537	114.111	3
22.537	114.114	1
22.537	114.117	1
22.537	114.119	3
22.537	114.12	9
22.537	114.121	3
22.537	114.124	2
22.537	114.126	2
22.537	114.127	1
22.538	113.909	1
22.538	113.913	2
22.538	113.914	1
22.538	113.915	1
22.538	113.92	6
22.538	113.921	1
22.538	113.922	1
22.538	113.923	2
22.538	113.946	1
22.538	113.948	1
22.538	113.952	2
22.538	113.953	1
22.538	113.967	1
22.538	113.972	1
22.538	113.973	3
22.538	113.974	2
22.538	113.976	5
22.538	113.978	2
22.538	113.983	3
22.538	113.984	1
22.538	113.985	1
22.538	113.99	3
22.538	113.992	4
22.538	113.993	1
22.538	114.006	1
22.538	114.007	5
22.538	114.017	1
22.538	114.022	1
22.538	114.023	1
22.538	114.026	4
22.538	114.027	3
22.538	114.031	1
22.538	114.036	2
22.538	114.047	1
22.538	114.053	3
22.538	114.054	1
22.538	114.069	1
22.538	114.071	2
22.538	114.08	1
22.538	114.081	2
22.538	114.083	1
22.538	114.084	2
22.538	114.086	3
22.538	114.089	4
22.538	114.09	4
22.538	114.091	5
22.538	114.092	4
22.538	114.093	2
22.538	114.094	1
22.538	114.095	1
22.538	114.097	2
22.538	114.099	2
22.538	114.1	4
22.538	114.101	6
22.538	114.102	3
22.538	114.104	1
22.538	114.105	1
22.538	114.107	4
22.538	114.108	2
22.538	114.109	3
22.538	114.11	1
22.538	114.113	2
22.538	114.114	2
22.538	114.116	1
22.538	114.117	3
22.538	114.118	5
22.538	114.119	3
22.538	114.12	7
22.538	114.121	3
22.538	114.123	1
22.538	114.124	3
22.538	114.125	4
22.538	114.126	1
22.538	114.127	6
22.539	113.912	2
22.539	113.914	1
22.539	113.915	3
22.539	113.92	2
22.539	113.921	2
22.539	113.944	1
22.539	113.951	1
22.539	113.953	2
22.539	113.954	2
22.539	113.956	1
22.539	113.957	1
22.539	113.966	1
22.539	113.967	4
22.539	113.968	1
22.539	113.969	4
22.539	113.97	1
22.539	113.971	1
22.539	113.972	2
22.539	113.993	1
22.539	113.994	1
22.539	113.998	1
22.539	113.999	2
22.539	114.015	1
22.539	114.025	1
22.539	114.026	1
22.539	114.037	1
22.539	114.039	1
22.539	114.04	1
